movieId,ranking,year
qRmQXjMFWPMb,2740,2016
qRmQXjMFWPMb,3366,2017
qRmQXjMFWPMb,3639,2018
qRmQXjMFWPMb,3846,2019
qRmQXjMFWPMb,4263,2020
qRmQXjMFWPMb,4288,2021
qRmQXjMFWPMb,4400,2022
qRmQXjMFWPMb,5245,2023
dnm63uOOwL6s,16912,2019
dnm63uOOwL6s,17880,2020
dnm63uOOwL6s,19024,2021
dnm63uOOwL6s,19680,2022
dnm63uOOwL6s,21458,2023
KoyPZE5aQ6Ba,12092,2017
KoyPZE5aQ6Ba,13397,2018
KoyPZE5aQ6Ba,14660,2019
KoyPZE5aQ6Ba,11293,2020
KoyPZE5aQ6Ba,11976,2021
KoyPZE5aQ6Ba,12604,2022
KoyPZE5aQ6Ba,15193,2023
0spWGv78vIe4,12245,2015
0spWGv78vIe4,13240,2016
0spWGv78vIe4,13965,2017
0spWGv78vIe4,15161,2018
0spWGv78vIe4,16408,2019
0spWGv78vIe4,17509,2020
0spWGv78vIe4,18706,2021
0spWGv78vIe4,19284,2022
0spWGv78vIe4,21142,2023
eFo1hEWJbET2,9533,2015
eFo1hEWJbET2,6976,2016
eFo1hEWJbET2,9742,2017
eFo1hEWJbET2,10882,2018
eFo1hEWJbET2,12017,2019
eFo1hEWJbET2,14148,2020
eFo1hEWJbET2,15282,2021
eFo1hEWJbET2,15957,2022
eFo1hEWJbET2,1801,2023
X2ID2X4vimbj,8458,2015
X2ID2X4vimbj,9362,2016
X2ID2X4vimbj,11644,2017
X2ID2X4vimbj,12906,2018
X2ID2X4vimbj,14205,2019
X2ID2X4vimbj,15788,2020
X2ID2X4vimbj,16866,2021
X2ID2X4vimbj,17586,2022
X2ID2X4vimbj,20004,2023
Tx7B644OZZQj,10614,2023
arEyinINdp37,2692,2015
arEyinINdp37,2879,2016
arEyinINdp37,3313,2017
arEyinINdp37,3583,2018
arEyinINdp37,3783,2019
arEyinINdp37,4155,2020
arEyinINdp37,4430,2021
arEyinINdp37,2704,2022
arEyinINdp37,1885,2023
Sjk62DgYwMtU,2118,2015
Sjk62DgYwMtU,2229,2016
Sjk62DgYwMtU,3080,2017
Sjk62DgYwMtU,3149,2018
Sjk62DgYwMtU,3277,2019
Sjk62DgYwMtU,3504,2020
Sjk62DgYwMtU,3548,2021
Sjk62DgYwMtU,3164,2022
Sjk62DgYwMtU,2574,2023
RLiFLSiGiGQG,2637,2015
RLiFLSiGiGQG,2829,2016
RLiFLSiGiGQG,3312,2017
RLiFLSiGiGQG,3582,2018
RLiFLSiGiGQG,3782,2019
RLiFLSiGiGQG,4266,2020
RLiFLSiGiGQG,4405,2021
RLiFLSiGiGQG,4518,2022
RLiFLSiGiGQG,4696,2023
ZbWCtOpctpRu,7978,2015
ZbWCtOpctpRu,8971,2016
ZbWCtOpctpRu,11223,2017
ZbWCtOpctpRu,8705,2018
ZbWCtOpctpRu,9517,2019
ZbWCtOpctpRu,11182,2020
ZbWCtOpctpRu,11788,2021
ZbWCtOpctpRu,12491,2022
ZbWCtOpctpRu,14992,2023
yJVv49EDkwg1,1738,2015
yJVv49EDkwg1,1713,2016
yJVv49EDkwg1,1863,2017
yJVv49EDkwg1,1860,2018
yJVv49EDkwg1,1951,2019
yJVv49EDkwg1,1854,2020
yJVv49EDkwg1,1948,2021
yJVv49EDkwg1,1947,2022
yJVv49EDkwg1,1341,2023
3BfHo6vr4P9v,16690,2021
3BfHo6vr4P9v,17371,2022
3BfHo6vr4P9v,16579,2023
EyyY85Nrdl1S,1688,2015
EyyY85Nrdl1S,1578,2016
EyyY85Nrdl1S,1124,2017
EyyY85Nrdl1S,1190,2018
EyyY85Nrdl1S,1255,2019
EyyY85Nrdl1S,1349,2020
EyyY85Nrdl1S,1153,2021
EyyY85Nrdl1S,1156,2022
EyyY85Nrdl1S,1271,2023
n2DdTfCLloGP,4189,2015
n2DdTfCLloGP,4461,2016
n2DdTfCLloGP,3973,2017
n2DdTfCLloGP,4397,2018
n2DdTfCLloGP,4685,2019
n2DdTfCLloGP,4914,2020
n2DdTfCLloGP,5338,2021
n2DdTfCLloGP,5476,2022
n2DdTfCLloGP,2744,2023
eq7Ha4gJyKYN,11610,2015
eq7Ha4gJyKYN,12615,2016
eq7Ha4gJyKYN,13122,2017
eq7Ha4gJyKYN,14286,2018
eq7Ha4gJyKYN,15527,2019
eq7Ha4gJyKYN,16693,2020
eq7Ha4gJyKYN,17797,2021
eq7Ha4gJyKYN,11022,2022
eq7Ha4gJyKYN,12034,2023
ZyPLUlpWdzA3,2560,2015
ZyPLUlpWdzA3,2761,2016
ZyPLUlpWdzA3,3537,2017
ZyPLUlpWdzA3,3481,2018
ZyPLUlpWdzA3,3678,2019
ZyPLUlpWdzA3,3884,2020
ZyPLUlpWdzA3,4270,2021
ZyPLUlpWdzA3,4382,2022
ZyPLUlpWdzA3,5418,2023
TdBVHLaKNead,10039,2018
TdBVHLaKNead,8670,2019
TdBVHLaKNead,8194,2020
TdBVHLaKNead,8687,2021
TdBVHLaKNead,9274,2022
TdBVHLaKNead,12445,2023
zncIZpAg2K1v,1374,2015
zncIZpAg2K1v,1296,2016
zncIZpAg2K1v,1146,2017
zncIZpAg2K1v,1275,2018
zncIZpAg2K1v,1329,2019
zncIZpAg2K1v,1274,2020
zncIZpAg2K1v,1129,2021
zncIZpAg2K1v,1134,2022
zncIZpAg2K1v,1399,2023
eYbzRvgLJMkp,831,2013
eYbzRvgLJMkp,866,2014
eYbzRvgLJMkp,1078,2015
eYbzRvgLJMkp,973,2016
eYbzRvgLJMkp,910,2017
eYbzRvgLJMkp,880,2018
eYbzRvgLJMkp,880,2019
eYbzRvgLJMkp,850,2020
eYbzRvgLJMkp,898,2021
eYbzRvgLJMkp,915,2022
eYbzRvgLJMkp,1022,2023
aZG7MHoq5pwU,3541,2019
aZG7MHoq5pwU,3982,2020
aZG7MHoq5pwU,3511,2021
aZG7MHoq5pwU,3206,2022
aZG7MHoq5pwU,3871,2023
0qsfWPhWwtij,13766,2022
0qsfWPhWwtij,9993,2023
k42wzkefOMXb,3500,2015
k42wzkefOMXb,3728,2016
k42wzkefOMXb,4916,2017
k42wzkefOMXb,4864,2018
k42wzkefOMXb,5331,2019
k42wzkefOMXb,5670,2020
k42wzkefOMXb,5969,2021
k42wzkefOMXb,6351,2022
k42wzkefOMXb,3959,2023
h0xoXxypU9Xs,2706,2015
h0xoXxypU9Xs,2451,2016
h0xoXxypU9Xs,3397,2017
h0xoXxypU9Xs,3666,2018
h0xoXxypU9Xs,3874,2019
h0xoXxypU9Xs,4335,2020
h0xoXxypU9Xs,4595,2021
h0xoXxypU9Xs,4712,2022
h0xoXxypU9Xs,4401,2023
kGsmW0xRh2Kl,2318,2015
kGsmW0xRh2Kl,3049,2016
kGsmW0xRh2Kl,3209,2017
kGsmW0xRh2Kl,2625,2018
kGsmW0xRh2Kl,1986,2019
kGsmW0xRh2Kl,2295,2020
kGsmW0xRh2Kl,2526,2021
kGsmW0xRh2Kl,2415,2022
kGsmW0xRh2Kl,2193,2023
VflqUDCwBA8c,7016,2015
VflqUDCwBA8c,7656,2016
VflqUDCwBA8c,8937,2017
VflqUDCwBA8c,8034,2018
VflqUDCwBA8c,8676,2019
VflqUDCwBA8c,10384,2020
VflqUDCwBA8c,10931,2021
VflqUDCwBA8c,11670,2022
VflqUDCwBA8c,13172,2023
LE873wTRrCP9,8683,2015
LE873wTRrCP9,9549,2016
LE873wTRrCP9,12148,2017
LE873wTRrCP9,13194,2018
LE873wTRrCP9,14453,2019
LE873wTRrCP9,11269,2020
LE873wTRrCP9,5841,2021
LE873wTRrCP9,5957,2022
LE873wTRrCP9,7903,2023
h29C8X1PAVHM,6485,2019
h29C8X1PAVHM,7594,2020
h29C8X1PAVHM,7764,2021
h29C8X1PAVHM,8442,2022
h29C8X1PAVHM,8717,2023
E8NUGcEEVVWs,2941,2015
E8NUGcEEVVWs,3558,2016
E8NUGcEEVVWs,3246,2017
E8NUGcEEVVWs,3515,2018
E8NUGcEEVVWs,3715,2019
E8NUGcEEVVWs,4334,2020
E8NUGcEEVVWs,4594,2021
E8NUGcEEVVWs,4711,2022
E8NUGcEEVVWs,4259,2023
SAcg4SFsaibp,9215,2015
SAcg4SFsaibp,10006,2016
SAcg4SFsaibp,12427,2017
SAcg4SFsaibp,13740,2018
SAcg4SFsaibp,14976,2019
SAcg4SFsaibp,16291,2020
SAcg4SFsaibp,17388,2021
SAcg4SFsaibp,18108,2022
SAcg4SFsaibp,20342,2023
0h0kMXDycIm6,5600,2015
0h0kMXDycIm6,6444,2016
0h0kMXDycIm6,8500,2017
0h0kMXDycIm6,9232,2018
0h0kMXDycIm6,9980,2019
0h0kMXDycIm6,9912,2020
0h0kMXDycIm6,12627,2021
0h0kMXDycIm6,13143,2022
0h0kMXDycIm6,8977,2023
RSpMSF7HqjdC,5354,2015
RSpMSF7HqjdC,5801,2016
RSpMSF7HqjdC,6554,2017
RSpMSF7HqjdC,7453,2018
RSpMSF7HqjdC,7540,2019
RSpMSF7HqjdC,9162,2020
RSpMSF7HqjdC,7658,2021
RSpMSF7HqjdC,7946,2022
RSpMSF7HqjdC,8942,2023
PnnJnYpvzrc6,10725,2015
PnnJnYpvzrc6,11856,2016
PnnJnYpvzrc6,13979,2017
PnnJnYpvzrc6,15168,2018
PnnJnYpvzrc6,16415,2019
PnnJnYpvzrc6,17507,2020
PnnJnYpvzrc6,13403,2021
PnnJnYpvzrc6,13919,2022
PnnJnYpvzrc6,13598,2023
hfuDeAwix0Hm,940,2007
hfuDeAwix0Hm,829,2008
hfuDeAwix0Hm,889,2010
hfuDeAwix0Hm,950,2011
hfuDeAwix0Hm,969,2012
hfuDeAwix0Hm,980,2013
hfuDeAwix0Hm,985,2014
hfuDeAwix0Hm,1405,2015
hfuDeAwix0Hm,1493,2016
hfuDeAwix0Hm,1673,2017
hfuDeAwix0Hm,1751,2018
hfuDeAwix0Hm,1678,2019
hfuDeAwix0Hm,1873,2020
hfuDeAwix0Hm,1910,2021
hfuDeAwix0Hm,1961,2022
hfuDeAwix0Hm,2300,2023
MJV0BGGhqF0i,10819,2019
MJV0BGGhqF0i,13296,2020
MJV0BGGhqF0i,14512,2021
MJV0BGGhqF0i,15175,2022
MJV0BGGhqF0i,18113,2023
bEhunT0p5tvG,17644,2023
G8k4vWCKrYyr,6179,2015
G8k4vWCKrYyr,6202,2016
G8k4vWCKrYyr,7408,2017
G8k4vWCKrYyr,6489,2018
G8k4vWCKrYyr,6171,2019
G8k4vWCKrYyr,6209,2020
G8k4vWCKrYyr,6283,2021
G8k4vWCKrYyr,7204,2022
G8k4vWCKrYyr,9369,2023
7Nemz5myfuaS,3266,2015
7Nemz5myfuaS,3398,2016
7Nemz5myfuaS,4198,2017
7Nemz5myfuaS,4504,2018
7Nemz5myfuaS,4780,2019
7Nemz5myfuaS,5478,2020
7Nemz5myfuaS,5757,2021
7Nemz5myfuaS,5904,2022
7Nemz5myfuaS,7308,2023
QEH1OiQUt4e9,4502,2016
QEH1OiQUt4e9,5694,2017
QEH1OiQUt4e9,5860,2018
QEH1OiQUt4e9,6583,2019
QEH1OiQUt4e9,7702,2020
QEH1OiQUt4e9,7843,2021
QEH1OiQUt4e9,8556,2022
QEH1OiQUt4e9,8771,2023
CYeczXwP2CDZ,17250,2020
CYeczXwP2CDZ,18336,2021
CYeczXwP2CDZ,19019,2022
CYeczXwP2CDZ,21035,2023
NI1fKYmNXuil,8374,2016
NI1fKYmNXuil,10648,2017
NI1fKYmNXuil,11589,2018
NI1fKYmNXuil,12748,2019
NI1fKYmNXuil,14978,2020
NI1fKYmNXuil,15732,2021
NI1fKYmNXuil,16703,2022
NI1fKYmNXuil,14055,2023
iYSA6kDMdYTX,17457,2023
4xS0x1ILTdoT,6635,2015
4xS0x1ILTdoT,7381,2016
4xS0x1ILTdoT,8423,2017
4xS0x1ILTdoT,9155,2018
4xS0x1ILTdoT,9914,2019
4xS0x1ILTdoT,10579,2020
4xS0x1ILTdoT,11119,2021
4xS0x1ILTdoT,11855,2022
4xS0x1ILTdoT,10206,2023
HtxtiyyyV48m,17515,2023
xvdIQgWy7tSh,6350,2015
xvdIQgWy7tSh,7142,2016
xvdIQgWy7tSh,7115,2017
xvdIQgWy7tSh,7132,2018
xvdIQgWy7tSh,8216,2019
xvdIQgWy7tSh,7392,2020
xvdIQgWy7tSh,8258,2021
xvdIQgWy7tSh,8249,2022
xvdIQgWy7tSh,11487,2023
NW94vWZE2zM6,8764,2018
NW94vWZE2zM6,9554,2019
NW94vWZE2zM6,9715,2020
NW94vWZE2zM6,9211,2021
NW94vWZE2zM6,9736,2022
NW94vWZE2zM6,9828,2023
90v8600CojxZ,3412,2015
90v8600CojxZ,3615,2016
90v8600CojxZ,3823,2017
90v8600CojxZ,4179,2018
90v8600CojxZ,4467,2019
90v8600CojxZ,4999,2020
90v8600CojxZ,5432,2021
90v8600CojxZ,5558,2022
90v8600CojxZ,5970,2023
hFsZ1pYXWDEs,1218,2015
hFsZ1pYXWDEs,1319,2016
hFsZ1pYXWDEs,1555,2017
hFsZ1pYXWDEs,1574,2018
hFsZ1pYXWDEs,1585,2019
hFsZ1pYXWDEs,1637,2020
hFsZ1pYXWDEs,1600,2021
hFsZ1pYXWDEs,1668,2022
hFsZ1pYXWDEs,1680,2023
Rr6oedjLjwlI,2165,2015
Rr6oedjLjwlI,2333,2016
Rr6oedjLjwlI,2209,2017
Rr6oedjLjwlI,1989,2018
Rr6oedjLjwlI,1533,2019
Rr6oedjLjwlI,1641,2020
Rr6oedjLjwlI,1722,2021
Rr6oedjLjwlI,1719,2022
Rr6oedjLjwlI,2259,2023
RFUUXgL4v7Qb,2446,2015
RFUUXgL4v7Qb,2620,2016
RFUUXgL4v7Qb,2765,2017
RFUUXgL4v7Qb,2718,2018
RFUUXgL4v7Qb,2237,2019
RFUUXgL4v7Qb,2073,2020
RFUUXgL4v7Qb,2111,2021
RFUUXgL4v7Qb,2124,2022
RFUUXgL4v7Qb,2597,2023
YaHxyar6JN1L,7671,2015
YaHxyar6JN1L,8311,2016
YaHxyar6JN1L,10660,2017
YaHxyar6JN1L,11408,2018
YaHxyar6JN1L,12556,2019
YaHxyar6JN1L,10677,2020
YaHxyar6JN1L,11237,2021
YaHxyar6JN1L,11952,2022
YaHxyar6JN1L,12442,2023
1LRUqwWqf2Wo,7634,2015
1LRUqwWqf2Wo,11484,2016
1LRUqwWqf2Wo,10659,2017
1LRUqwWqf2Wo,11928,2018
1LRUqwWqf2Wo,13068,2019
1LRUqwWqf2Wo,10792,2020
1LRUqwWqf2Wo,11298,2021
1LRUqwWqf2Wo,12046,2022
1LRUqwWqf2Wo,14572,2023
NxrcBXegmeLE,5161,2015
NxrcBXegmeLE,5282,2016
NxrcBXegmeLE,5724,2017
NxrcBXegmeLE,6201,2018
NxrcBXegmeLE,6338,2019
NxrcBXegmeLE,6454,2020
NxrcBXegmeLE,6423,2021
NxrcBXegmeLE,7258,2022
NxrcBXegmeLE,9531,2023
QHpV2b1wT9vf,9847,2015
QHpV2b1wT9vf,10713,2016
QHpV2b1wT9vf,13435,2017
QHpV2b1wT9vf,14626,2018
QHpV2b1wT9vf,15857,2019
QHpV2b1wT9vf,16955,2020
QHpV2b1wT9vf,17961,2021
QHpV2b1wT9vf,18704,2022
QHpV2b1wT9vf,20849,2023
iq9y4Fc79JG4,9850,2015
iq9y4Fc79JG4,10743,2016
iq9y4Fc79JG4,13436,2017
iq9y4Fc79JG4,9200,2018
iq9y4Fc79JG4,9952,2019
iq9y4Fc79JG4,8950,2020
iq9y4Fc79JG4,10369,2021
iq9y4Fc79JG4,9905,2022
iq9y4Fc79JG4,12969,2023
ga5EYXSeyVsu,17520,2023
T4WZmurOcaGg,10377,2015
T4WZmurOcaGg,11440,2016
T4WZmurOcaGg,10748,2017
T4WZmurOcaGg,7681,2018
T4WZmurOcaGg,7737,2019
T4WZmurOcaGg,9379,2020
T4WZmurOcaGg,9691,2021
T4WZmurOcaGg,10414,2022
T4WZmurOcaGg,8528,2023
nyNAoZFAmW14,7593,2015
nyNAoZFAmW14,8691,2016
nyNAoZFAmW14,10658,2017
nyNAoZFAmW14,12041,2018
nyNAoZFAmW14,13179,2019
nyNAoZFAmW14,14941,2020
nyNAoZFAmW14,15765,2021
nyNAoZFAmW14,13008,2022
nyNAoZFAmW14,16131,2023
CTanZhr6zlqK,6547,2023
8rLCybNAyMXz,14645,2022
8rLCybNAyMXz,5945,2023
MPqpgRdWx9o6,11413,2020
MPqpgRdWx9o6,12151,2021
MPqpgRdWx9o6,12748,2022
MPqpgRdWx9o6,5351,2023
PDsKH9rXj8lD,1852,2015
PDsKH9rXj8lD,1965,2016
PDsKH9rXj8lD,1433,2017
PDsKH9rXj8lD,1303,2018
PDsKH9rXj8lD,1326,2019
PDsKH9rXj8lD,1208,2020
PDsKH9rXj8lD,1204,2021
PDsKH9rXj8lD,1236,2022
PDsKH9rXj8lD,1299,2023
aK1Fn5VudpVO,11468,2020
aK1Fn5VudpVO,12115,2021
aK1Fn5VudpVO,11333,2022
aK1Fn5VudpVO,13771,2023
1zIs8jAn69XL,6342,2020
1zIs8jAn69XL,6293,2021
1zIs8jAn69XL,6195,2022
1zIs8jAn69XL,4623,2023
LYP6B3A7LJFJ,4836,2018
LYP6B3A7LJFJ,4590,2019
LYP6B3A7LJFJ,5246,2020
LYP6B3A7LJFJ,5557,2021
LYP6B3A7LJFJ,5232,2022
LYP6B3A7LJFJ,6172,2023
2Nxdqzj2KhtI,15789,2023
gUqZVRHQEiiv,10162,2015
gUqZVRHQEiiv,10993,2016
gUqZVRHQEiiv,13744,2017
gUqZVRHQEiiv,14975,2018
gUqZVRHQEiiv,9392,2019
gUqZVRHQEiiv,9619,2020
gUqZVRHQEiiv,11706,2021
gUqZVRHQEiiv,10709,2022
gUqZVRHQEiiv,13358,2023
pXGxBHwF3Pm1,4368,2018
pXGxBHwF3Pm1,4659,2019
pXGxBHwF3Pm1,5323,2020
pXGxBHwF3Pm1,5644,2021
pXGxBHwF3Pm1,5763,2022
pXGxBHwF3Pm1,6083,2023
71WJTazBsLEX,6908,2015
71WJTazBsLEX,7604,2016
71WJTazBsLEX,8893,2017
71WJTazBsLEX,7854,2018
71WJTazBsLEX,6658,2019
71WJTazBsLEX,6827,2020
71WJTazBsLEX,7525,2021
71WJTazBsLEX,6446,2022
71WJTazBsLEX,8537,2023
1JpSu9y5AHNb,5183,2015
1JpSu9y5AHNb,5324,2016
1JpSu9y5AHNb,6197,2017
1JpSu9y5AHNb,2796,2018
1JpSu9y5AHNb,2953,2019
1JpSu9y5AHNb,2456,2020
1JpSu9y5AHNb,2553,2021
1JpSu9y5AHNb,2537,2022
1JpSu9y5AHNb,2881,2023
dvrNOeIc9sJ3,3506,2015
dvrNOeIc9sJ3,3732,2016
dvrNOeIc9sJ3,4579,2017
dvrNOeIc9sJ3,4849,2018
dvrNOeIc9sJ3,5314,2019
dvrNOeIc9sJ3,5192,2020
dvrNOeIc9sJ3,5508,2021
dvrNOeIc9sJ3,5628,2022
dvrNOeIc9sJ3,7181,2023
56XV13eg2ysH,14520,2016
56XV13eg2ysH,15255,2017
56XV13eg2ysH,17114,2018
56XV13eg2ysH,18364,2019
56XV13eg2ysH,19174,2020
56XV13eg2ysH,19997,2021
56XV13eg2ysH,20939,2022
56XV13eg2ysH,22492,2023
4BVxDISeijPc,17915,2022
4BVxDISeijPc,16829,2023
kJjo5n55vzND,5179,2015
kJjo5n55vzND,5315,2016
kJjo5n55vzND,6008,2017
kJjo5n55vzND,6238,2018
kJjo5n55vzND,7040,2019
kJjo5n55vzND,7071,2020
kJjo5n55vzND,7243,2021
kJjo5n55vzND,4263,2022
kJjo5n55vzND,6043,2023
AQqAOf1jduSH,7943,2015
AQqAOf1jduSH,8873,2016
AQqAOf1jduSH,7858,2017
AQqAOf1jduSH,8475,2018
AQqAOf1jduSH,9240,2019
AQqAOf1jduSH,10961,2020
AQqAOf1jduSH,11548,2021
AQqAOf1jduSH,12234,2022
AQqAOf1jduSH,14786,2023
gJI9lSIw4S2j,13426,2015
gJI9lSIw4S2j,14686,2016
gJI9lSIw4S2j,15254,2017
gJI9lSIw4S2j,16867,2018
gJI9lSIw4S2j,18107,2019
gJI9lSIw4S2j,18802,2020
gJI9lSIw4S2j,20354,2021
gJI9lSIw4S2j,20591,2022
gJI9lSIw4S2j,22659,2023
0BMigZjPS9Rm,659,2007
0BMigZjPS9Rm,668,2008
0BMigZjPS9Rm,562,2010
0BMigZjPS9Rm,613,2011
0BMigZjPS9Rm,616,2012
0BMigZjPS9Rm,788,2013
0BMigZjPS9Rm,813,2014
0BMigZjPS9Rm,899,2015
0BMigZjPS9Rm,911,2016
0BMigZjPS9Rm,981,2017
0BMigZjPS9Rm,1058,2018
0BMigZjPS9Rm,1069,2019
0BMigZjPS9Rm,1108,2020
0BMigZjPS9Rm,937,2021
0BMigZjPS9Rm,946,2022
0BMigZjPS9Rm,983,2023
rjPOxEHYdDGq,11924,2015
rjPOxEHYdDGq,6861,2016
rjPOxEHYdDGq,6000,2017
rjPOxEHYdDGq,6700,2018
rjPOxEHYdDGq,6880,2019
rjPOxEHYdDGq,7723,2020
rjPOxEHYdDGq,6756,2021
rjPOxEHYdDGq,6765,2022
rjPOxEHYdDGq,8438,2023
LZWhrz6jK916,531,2007
LZWhrz6jK916,1131,2015
LZWhrz6jK916,1157,2016
LZWhrz6jK916,1277,2017
LZWhrz6jK916,1362,2018
LZWhrz6jK916,1408,2019
LZWhrz6jK916,1556,2020
LZWhrz6jK916,1670,2021
LZWhrz6jK916,1720,2022
LZWhrz6jK916,1808,2023
WGcyQi31rPmU,4177,2015
WGcyQi31rPmU,4445,2016
WGcyQi31rPmU,5640,2017
WGcyQi31rPmU,4208,2018
WGcyQi31rPmU,4503,2019
WGcyQi31rPmU,4620,2020
WGcyQi31rPmU,4739,2021
WGcyQi31rPmU,4863,2022
WGcyQi31rPmU,6160,2023
X8YS9jxLHOXb,621,2007
X8YS9jxLHOXb,583,2008
X8YS9jxLHOXb,603,2010
X8YS9jxLHOXb,610,2011
X8YS9jxLHOXb,600,2012
X8YS9jxLHOXb,712,2013
X8YS9jxLHOXb,739,2014
X8YS9jxLHOXb,776,2015
X8YS9jxLHOXb,721,2016
X8YS9jxLHOXb,544,2017
X8YS9jxLHOXb,528,2018
X8YS9jxLHOXb,490,2019
X8YS9jxLHOXb,532,2020
X8YS9jxLHOXb,547,2021
X8YS9jxLHOXb,551,2022
X8YS9jxLHOXb,516,2023
O0LTZoT4BDUD,691,2007
O0LTZoT4BDUD,1094,2015
O0LTZoT4BDUD,1186,2016
O0LTZoT4BDUD,1233,2017
O0LTZoT4BDUD,1318,2018
O0LTZoT4BDUD,1370,2019
O0LTZoT4BDUD,1434,2020
O0LTZoT4BDUD,1466,2021
O0LTZoT4BDUD,1463,2022
O0LTZoT4BDUD,1697,2023
bGq7AM92eehu,11264,2015
bGq7AM92eehu,12279,2016
bGq7AM92eehu,14206,2017
bGq7AM92eehu,15523,2018
bGq7AM92eehu,16769,2019
bGq7AM92eehu,16000,2020
bGq7AM92eehu,17140,2021
bGq7AM92eehu,17843,2022
bGq7AM92eehu,16770,2023
vqZw7y01XY26,10283,2015
vqZw7y01XY26,11123,2016
vqZw7y01XY26,8468,2017
vqZw7y01XY26,9209,2018
vqZw7y01XY26,8378,2019
vqZw7y01XY26,8761,2020
vqZw7y01XY26,10237,2021
vqZw7y01XY26,9717,2022
vqZw7y01XY26,12876,2023
CWfqNqiHRuFv,98,2007
CWfqNqiHRuFv,104,2008
CWfqNqiHRuFv,94,2010
CWfqNqiHRuFv,90,2011
CWfqNqiHRuFv,91,2012
CWfqNqiHRuFv,152,2013
CWfqNqiHRuFv,157,2014
CWfqNqiHRuFv,160,2015
CWfqNqiHRuFv,156,2016
CWfqNqiHRuFv,150,2017
CWfqNqiHRuFv,150,2018
CWfqNqiHRuFv,153,2019
CWfqNqiHRuFv,153,2020
CWfqNqiHRuFv,158,2021
CWfqNqiHRuFv,162,2022
CWfqNqiHRuFv,202,2023
7UCKKS1UMkct,5591,2015
7UCKKS1UMkct,6423,2016
7UCKKS1UMkct,6515,2017
7UCKKS1UMkct,6997,2018
7UCKKS1UMkct,7503,2019
7UCKKS1UMkct,6848,2020
7UCKKS1UMkct,6520,2021
7UCKKS1UMkct,6517,2022
7UCKKS1UMkct,9275,2023
ojNCrx7wqBnQ,554,2007
ojNCrx7wqBnQ,530,2008
ojNCrx7wqBnQ,601,2010
ojNCrx7wqBnQ,637,2011
ojNCrx7wqBnQ,666,2012
ojNCrx7wqBnQ,575,2013
ojNCrx7wqBnQ,579,2014
ojNCrx7wqBnQ,596,2015
ojNCrx7wqBnQ,574,2016
ojNCrx7wqBnQ,582,2017
ojNCrx7wqBnQ,554,2018
ojNCrx7wqBnQ,576,2019
ojNCrx7wqBnQ,530,2020
ojNCrx7wqBnQ,464,2021
ojNCrx7wqBnQ,475,2022
ojNCrx7wqBnQ,424,2023
TXEOI3lFXnI5,429,2007
TXEOI3lFXnI5,356,2008
TXEOI3lFXnI5,388,2010
TXEOI3lFXnI5,394,2011
TXEOI3lFXnI5,382,2012
TXEOI3lFXnI5,762,2013
TXEOI3lFXnI5,777,2014
TXEOI3lFXnI5,771,2015
TXEOI3lFXnI5,701,2016
TXEOI3lFXnI5,691,2017
TXEOI3lFXnI5,708,2018
TXEOI3lFXnI5,597,2019
TXEOI3lFXnI5,641,2020
TXEOI3lFXnI5,676,2021
TXEOI3lFXnI5,680,2022
TXEOI3lFXnI5,803,2023
JY7zVC8kB0LT,2425,2015
JY7zVC8kB0LT,2390,2016
JY7zVC8kB0LT,2961,2017
JY7zVC8kB0LT,3353,2018
JY7zVC8kB0LT,3296,2019
JY7zVC8kB0LT,3158,2020
JY7zVC8kB0LT,2989,2021
JY7zVC8kB0LT,3251,2022
JY7zVC8kB0LT,2926,2023
7Hum7Ic7sFrg,5785,2015
7Hum7Ic7sFrg,5534,2016
7Hum7Ic7sFrg,8492,2017
7Hum7Ic7sFrg,5873,2018
7Hum7Ic7sFrg,6598,2019
7Hum7Ic7sFrg,7731,2020
7Hum7Ic7sFrg,6906,2021
7Hum7Ic7sFrg,6907,2022
7Hum7Ic7sFrg,8153,2023
2OckIDzcD12J,4973,2015
2OckIDzcD12J,5717,2016
2OckIDzcD12J,6266,2017
2OckIDzcD12J,5386,2018
2OckIDzcD12J,5683,2019
2OckIDzcD12J,5805,2020
2OckIDzcD12J,5205,2021
2OckIDzcD12J,5353,2022
2OckIDzcD12J,5744,2023
00WUmctCxcbo,868,2007
00WUmctCxcbo,896,2008
00WUmctCxcbo,862,2010
00WUmctCxcbo,889,2011
00WUmctCxcbo,939,2012
00WUmctCxcbo,993,2013
00WUmctCxcbo,1000,2014
00WUmctCxcbo,1841,2015
00WUmctCxcbo,1540,2016
00WUmctCxcbo,1531,2017
00WUmctCxcbo,1658,2018
00WUmctCxcbo,1755,2019
00WUmctCxcbo,1604,2020
00WUmctCxcbo,1439,2021
00WUmctCxcbo,1458,2022
00WUmctCxcbo,1319,2023
AEo5BUVXLPwT,7592,2015
AEo5BUVXLPwT,8654,2016
AEo5BUVXLPwT,10858,2017
AEo5BUVXLPwT,11899,2018
AEo5BUVXLPwT,13041,2019
AEo5BUVXLPwT,14938,2020
AEo5BUVXLPwT,11263,2021
AEo5BUVXLPwT,12081,2022
AEo5BUVXLPwT,4686,2023
GLJcwTQHAZXr,11180,2016
GLJcwTQHAZXr,9878,2017
GLJcwTQHAZXr,10955,2018
GLJcwTQHAZXr,12084,2019
GLJcwTQHAZXr,14196,2020
GLJcwTQHAZXr,15326,2021
GLJcwTQHAZXr,15998,2022
